cnpj_basico,cnpj_ordem,cnpj_dv,matriz_filial,nome_fantasia,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_no_exterior,pais,data_inicio_atividade,cnae_principal,cnae_secundario,logradouro_tipo,logradouro_nome,logradouro_numero,logradouro_complemento,logradouro_bairro,logradouro_cep,logradouro_uf,logradouro_cod_municipio,ddd1,telefone1,ddd2,telefone2,ddd_fax,fax,email,situacao_especial,data_situacao_especial
08432725,0001,60,1,OLIVEIRA ASSESSORIA EMPRESARIAL,04,20180920,63,,,20060712,8211300,8220200,RUA,SILVA BUENO,693,SALA  01,IPIRANGA,04208050,SP,7107,11,38052340,,,20,20635904,contmatel_fiscal@ig.com.br,,
52417987,0001,48,1,,04,20181023,63,,,19830328,4755501,,RUA,MARIA CANDIDA,397,,VILA GUILHERME,02071010,SP,7107,,,,,,,,,
24357367,0001,25,1,ALINE HAIR,08,20170107,01,,,20160310,9602501,,RUA,BRAS VIDIGAL,45,,CIDADE LIDER,08280620,SP,7107,11,25942252,,,,,aline_pain@ig.com.br,,
61098810,0001,17,1,,08,19950731,01,,,19890804,8888888,,RUA,SILVA BUENO,96,APTO 71,IPIRANGA,04208000,SP,7107,,,,,,,,,
08897417,0029,01,2,FURACAO,02,20180510,00,,,20180510,4530701,"4530703,4541202,4541206",RUA,ESPIRITA,"78, 94",,CAMBUCI,01527040,SP,7107,19,21013000,19,21013019,19,21013000,CONTABILIDADE@FURACAO.COM.BR,,
16926587,0001,02,1,,08,20161107,01,,,20120831,4921301,,RUA,JOAQUIM NUNES,55,,JARDIM LIDER,02983020,SP,7107,11,35789300,11,35789300,11,35789300,EIRELI@AAGO.COM.BR,,
54620885,0001,50,1,,08,19870311,02,,,19850728,8888888,,PRACA,ALFREDO EGYD S ARANHA,100,BL C 8 AND,PARQUE JABAQUARA,08210040,SP,7107,,,,,,,,,
04783506,0001,75,1,,04,20210226,63,,,20011109,8299799,"6399200,7410299,7490105,7490199,8219999,8299703,8299707",RUA,FRANCISCO ROMEIRO SOBRINHO,90,,VILA SAO FRANCISCO,04710180,SP,7107,,,,,,,,,
18227213,0001,16,1,,02,20130529,00,,,20130529,4757100,"3314710,4753900,3321000",RUA,PROMOTOR GABRIEL NETTUZZI PEREZ,426,,SANTO AMARO,04743020,SP,7107,11,21427373,11,21427359,,,EDGARD@BANDEIRANTESREFRIGERACAO.COM.BR,,
44773037,0001,28,1,LOURDES ALEGRETTI,02,20220106,00,,,20220106,2330399,2399101,RUA,LUIS NORBERTO FREIRE,448,CASA 1,JARDIM BRASILIA (ZONA LESTE),03585150,SP,7107,11,11982838,,,,,LUARTESANATO@LIVE.COM,,
45525151,0002,82,2,CHARME HOTEL GUARUJA,08,19961231,01,,,19931101,5510801,,RUA,DA GRACA,99,,BOM RETIRO,01125001,SP,7107,,,,,,,,,
08537025,0001,30,1,HEMOMAQUINAS,02,20061207,00,,,20061207,3312102,3314799,RUA,SILVEIRA CAMPOS,111,,CAMBUCI,01541030,SP,7107,11,50711848,11,85417010,11,85417010,LUCAS@HEMOMAQUINAS.COM.BR,,
50266964,0001,54,1,,08,20081231,71,,,19780906,4774100,,RUA,CONTINENTAL,372,,VL RE,08210040,SP,7107,,,,,,,,,
12836616,0001,86,1,,08,20210928,01,,,20101110,8230001,,RUA,AUGUSTA,2212,SALA 9,CERQUEIRA CESAR,01412000,SP,7107,11,22831447,,,,,ORTWEILER@UOL.COM.BR,,
13277159,0001,08,1,LA SICILIANA,04,20181016,63,,,20110204,5620104,4723700,RUA,VISCONDE  DE   PARNAIBA,2897,,BRAS,03045002,SP,7107,11,35344890,,,,,VISAOFREIRE@IG.COM.BR,,
26791474,0001,92,1,ROUTILIDADESMIX,02,20170103,00,,,20170103,4759899,"4774100,4756300",RUA,OURO FINO,220,,PARQUE PENHA,03738150,SP,7107,11,20380438,,,,,enascimentosantiago@bol.com.br,,
24611911,0001,13,1,WS CONFECCOES,08,20171108,01,,,20160417,4781400,4789099,RUA,DOM MACARIO,276,SALA 1,SAUDE,04292000,SP,7107,11,50580942,,,,,S_SCOTH@OUTLOOK.COM,,
11005126,0001,75,1,MFO COMUNICACAO,08,20210119,01,,,20090708,1821100,1822999,RUA,JOEL JORGE DE MELO,707,,SAUDE,04128081,SP,7107,11,32940820,,,11,32940820,workstation@workstationsp.com.br,,
05679187,0001,15,1,,08,20150209,73,,,20030528,4930201,,RUA,ELATO,70,,JARDIM SAO LUIZ,05844190,SP,7107,,,,,,,,,
24326493,0001,12,1,FTM METAIS,02,20160307,00,,,20160307,4687703,4685100,RUA,EZEQUIEL RAMOS,430,TERREO,MOOCA,03111030,SP,7107,11,26051214,,,,,FTMMETAIS@HOTMAIL.COM,,
28322142,0001,94,1,ENGENHARIA BURGUER,04,20210226,63,,,20170802,5611203,,AVENIDA,BRA MURITIBA,970,,PARQUE SAO RAFAEL,08311080,SP,7107,11,50710838,11,50710704,11,50710838,CONTANET@CONTANETCONTABIL.COM.BR,,
04379019,0004,94,2,CONCEPT PARK,08,20070803,01,,,20040618,5223100,,RUA,SAGUAIRU,921,927,CASA VERDE,02514000,SP,7107,,,,,,,,,
49102436,0001,80,1,ZANZA HAIR,02,20230109,00,,,20230109,9602501,1412602,RUA,SANTO ANTONIO DA VARGEM ALEGRE,13,,JARDIM CAROLINA,08151330,SP,7107,11,25698710,,,,,ELISANGELAARAUJO5634@GMAIL.COM,,
07910551,0001,31,1,PANADU EVENTOS,02,20060315,00,,,20060315,8219999,,AVENIDA,MARTIN LUTHER KING,2414,      APTO 62 SALA 1,CIDADE SAO FRANCISCO,05352020,SP,7107,11,30745454,,,,,,,
45787550,0001,30,1,PANELAS LM,08,20230331,01,,,20220325,4755502,,RUA,JOAO BRASILINO DOS SANTOS,7,,JARDIM MARIA VIRGINIA,05761370,SP,7107,11,86403626,,,,,LAYSLAHIASMY.1@GMAIL.COM,,
18734323,0001,74,1,ANA TERRA,08,20161030,01,,,20130822,8592999,"7420001,8599699,5811500,8593700",RUA,GUARANI,326,APT 51,BOM RETIRO,01123040,SP,7107,11,32290440,,,,,ana.adeve@gmail.com,,
45920964,0001,96,1,,08,20081231,71,,,19810511,4711301,,RUA,JUNO,213,,VILA MANCHESTER,03445000,SP,7107,,,,,,,,,
52220340,0001,21,1,,08,20081231,71,,,19830124,4330402,,,LG SETE DE SETEMBRO,52,10 ANDAR SALA 1017,LIBERDADE,01501903,SP,7107,,,,,,,,,
49558616,0001,71,1,AJM FINANCAS LTDA,02,20230210,00,,,20230210,8211300,,RUA,GAIVOTA,1081,APT   122,MOEMA,04522033,SP,7107,11,86925505,,,,,ANA.DMEZZADRI@GMAIL.COM,,
01947729,0001,32,1,,08,20020830,01,,,19970103,8299799,"6399200,7410299,7490105,7490199,8219999,8299703,8299707",RUA,CLODOMIRO AMAZONAS,121,,ITAIM BIBI,04537010,SP,7107,,,,,,,,,
00526215,0001,40,1,AIRPLAY,08,20140225,01,,,19950310,7320300,,RUA,IRMA CAROLINA,358,,BELEM,03058040,SP,7107,,,,,,,,,
62019005,0002,02,2,,08,20081231,71,,,19900108,1412601,1412603,RUA,SOUSA CALDAS,240,,BRAS,03025040,SP,7107,,,,,,,,,
19199152,0001,93,1,,02,20181206,00,,,20131008,6810201,6810202,RUA,PIRATININGA,1045,SALA  01,BRAS,03042001,SP,7107,11,33992288,,,,,MECCAH@MECCAH.COM.BR,,
17350215,0001,35,1,,02,20130102,00,,,20130102,8630503,"7020400,8230001,8599604,8599699",RUA,PABLO PICASSO,100,APT   132,AGUA BRANCA,05036160,SP,7107,11,33992457,,,11,36682099,ARIANEMACEDO.CARDIOLOGIACLINICA@GMAIL.COM,,
23080601,0001,57,1,,08,20171205,01,,,20150817,9602501,"1412601,9602502,1091102",RUA,BOAVENTURA RODRIGUES DA SILVA,135,,PARQUE BOTURUSSU,03801120,SP,7107,11,25455287,,,,,tati.santos08@hotmail.com,,
40482100,0001,16,1,,08,20210830,01,,,20210120,8230001,,RUA,DOS AMERICANOS,185,APT 182B,BARRA FUNDA,01138010,SP,7107,11,22614567,,,,,ROMANO.MKT@GMAIL.COM,,
07683794,0001,84,1,,04,20210305,63,,,20050825,5611203,,RUA,HUMBERTO DE ALMEIDA,3,SOBRELOJA,CHACARA SANTANA,05831000,SP,7107,11,55153312,11,58931826,,,adelinosmoreira@terra.com.br,,
03879155,0002,19,2,,08,20060613,01,,,20001121,4614100,,RUA,GENERAL PANTALEAO TELES,199,,PARQUE JABAQUARA,04355040,SP,7107,,,,,,,,,
25288426,0001,13,1,,08,20210419,01,,,20160726,6810201,"6810202,6463800",RUA,JORGE AMERICANO,301,      CONJUNTO 221,ALTO DA LAPA,05083130,SP,7107,11,38335300,,,,,,,
42428005,0001,60,1,ENRICO BABY,02,20210622,00,,,20210622,4789099,"1412603,4781400,4755503,1351100",RUA,TAUA-MIRIM,27,CASA 2,JARDIM DANFER,03729220,SP,7107,11,95269980,,,,,ENRICOBABY@GMAIL.COM,,
40296806,0001,93,1,FMKSEG ASSESSORIA EM SEGURANCA DO TRABALHO.,08,20210928,01,,,20210107,8599604,8219999,RUA,FELIX DE OLIVEIRA,156,CASA 3,PARQUE SONIA,08020040,SP,7107,11,59553179,,,,,FERTSTMIURA@GMAIL.COM,,
62924345,0001,99,1,,08,20081231,71,,,19700923,9411100,,VIADUTO,DA PAULINA,80,15 ANDAR,CENTRO,08210040,SP,7107,,,,,,,,,
48432409,0001,03,1,BOLOS E DOCES DA CASTELO,02,20221027,00,,,20221027,1091102,,RUA,IOSOSUKE OKAUE,850,,JARDIM HELIAN,08265150,SP,7107,11,97501281,,,,,SILVANACASTELO.BRANCO2019@GMAIL.COM,,
44451031,0001,34,1,HOSANA SOARES SANTOS,02,20211201,00,,,20211201,1091102,,RUA,JAMES ENSOR,665,CASA 02;CASA,PARQUE REGINA,05772040,SP,7107,11,84616988,,,,,HOSANAGORMET730@GMAIL.COM,,
43458546,0001,01,1,,08,19960927,01,,,19870101,6622300,,RUA,CEL XAVIER DE TOLEDO,264,11 ANDAR  CJS 115,CENTRO,01048000,SP,7107,,,,,,,,,
09111474,0001,85,1,,02,20220224,00,,,20070924,4789099,"4614100,7739099,7490104,3314799,5211799",RUA,ALOISIO MAGALHAES,15,,CHACARA MARIA TRINDADE,05275050,SP,7107,11,34832102,,,,,abraape@hotmail.com,,
33759500,0001,60,1,RF TRATOR PECAS,02,20190529,00,,,20190529,4530703,"3321000,4520001,7731400",RUA,FRANCISCO PEDRO DO AMARAL,54,ANEXO B,JAGUARE,05334110,SP,7107,11,94282201,,,11,32625285,RFTRATORPECAS@GMAIL.COM.BR,,
50284769,0001,57,1,BAR E EMPORIO,08,20081231,71,,,19781121,5611203,,RUA,ITAMBE,44,,S M PAULISTA,01001010,SP,7107,,,,,,,,,
13819246,0001,31,1,,02,20110616,00,,,20110616,8230001,5620103,RUA,EMA D'AVILLA,30,,JARDIM CASTRO ALVES,04842500,SP,7107,11,62112614,,,,,hcdasilva@ig.com.br,,
05423352,0001,73,1,,02,20190308,00,,,20021202,5823900,,RUA,HERWIS,203,      CASA 2,VILA EMA,03279000,SP,7107,11,55740747,,,11,66713539,dorivalmariani@hotmail.com,,
37161740,0001,10,1,FAT BURGUER,04,20221202,63,,,20200517,5611203,,RUA,ANTONIO LERARIO,361,,JARDIM MARIA VIRGINIA,05761170,SP,7107,11,81143540,,,,,JULIOCESAR_0711@YAHOO.COM.BR,,
46699184,0001,20,1,MATIAS HERENCIA F. VANESSA,08,20221220,01,,,20220607,5819100,8219999,RUA,AGUAQUENTE,44,,VILA GUILHERMINA,03541100,SP,7107,11,53651417,,,,,VANE_9102@HOTMAIL.COM,,
35511671,0001,00,1,PRESENTE DE DEUS,08,20191113,01,,,20191113,9602501,9602502,RUA,EMBAIXADOR ILDEFONSO FALCAO,24,,CIDADE SAO MATEUS,03964020,SP,7107,11,0,,,,,SANDRA.RODRYGUES74@GMAIL.COM,,
44704666,0001,04,1,,08,20081231,71,,,19800930,4722901,,RUA,TANQUE VELHO,2000,,VILA CONSTANCA,02251000,SP,7107,,,,,,,,,
19748325,0001,85,1,,08,20180201,67,,,20140219,5611203,"5620104,5612100,4721102",AVENIDA,DOS NACIONALISTAS,47,CASA 2,JARDIM TANGO,03901010,SP,7107,11,84220118,,,,,DSANCHEZZCONTADOR@HOTMAIL.COM,,
17687662,0001,84,1,QUINTANDA LV,08,20140218,01,,,20130305,4729699,"4721103,4721102,4789099,4723700,4789005,4772500",RUA,JOTA CARLOS,316,,JARDIM BRASIL (ZONA NORTE),02226130,SP,7107,11,29821253,,,,,ivanferreira1978@hotmail.com,,
56996713,0001,01,1,,08,20081231,71,,,19870121,8512100,,RUA,CEL FRANCISCO INACIO,96,,SACOMA,04286000,SP,7107,,,,,,,,,
14682449,0001,91,1,,02,20111128,00,,,20111128,4772500,,RUA,TOME ALVARES DE CASTRO,13,,VILA CARMOSINA,08290270,SP,7107,11,74852230,,,,,,,
43123558,0001,77,1,TRANSFORMA TEXTIL,02,20210813,00,,,20210813,4789005,,RUA,MANUEL FIGUEIREDO,269,,JARDIM VILA FORMOSA,03472050,SP,7107,11,83985840,,,,,LEANDRO@TRANSFORMATEXTIL.COM.BR,,
28597777,0001,02,1,MDESMAIL FASHION,08,20200416,01,,,20170907,4755502,"4781400,4772500",RUA,JOAO TEODORO,1117,BOX 6,BRAS,03009000,SP,7107,11,48263299,,,,,,,
47141779,0001,29,1,J2V ADM,02,20220713,00,,105,20220713,6810201,6810202,RUA,DOS JASMINS,124,,MIRAND�POLIS,04048030,SP,7107,11,41761976,0000,00000000,,,VIRLANDIALEAL@TERRA.COM.BR,,
37036275,0001,95,1,JRL ENTREGAS,02,20200430,00,,,20200430,7911200,5229099,RUA,SAO JOAO DA BOA VISTA,15,,AMERICANOPOLIS,04411000,SP,7107,11,56216233,,,,,PRIMOFAEL111@GMAIL.COM,,
68866524,0001,01,1,,02,20051103,00,,,19920918,6821801,"6821802,6822600,8219999",RUA,JESUINO ARRUDA,676,CONJ  122,ITAIM BIBI,04532082,SP,7107,11,99301555,,,011,55759858,MONICA@MOLARIIMOVEIS.COM.BR,,
28612105,0004,63,2,CDLOG LOGISTICA,02,20220905,00,,,20220905,4930202,"5211799,5250804",RUA,CASIMIRO DE ABREU,604,,BRAS,03013001,SP,7107,48,32636100,,,,,CLAUDINEI.DIAS@CDLOG.LOG.COM,,
44656795,0001,66,1,,02,20211222,00,,105,20211222,4757100,"4751201,4753900",RUA,PDE ESTANISLAU DE CAMPOS,70,SALA  01,VILA CAROLINA,02724050,SP,7107,11,70500570,0000,00000000,,,RAMOSLAUZANE@GMAIL.COM,,
33643745,0001,28,1,LA FONTI,04,20210305,63,,,20190516,5611201,5611204,RUA,ORFANATO,20,,VILA PRUDENTE,03131010,SP,7107,11,20634799,,,,,RESTAURANTEEPIZZARIALAFONTI@GMAIL.COM,,
09664605,0001,51,1,DESJER,08,20111229,54,,,20080617,7490199,,RUA,SERRA DE BRAGANCA,1363,APT   33,TATUAPE,03318000,SP,7107,11,38042876,,,,,,,
43832054,0001,26,1,,08,20180720,01,,,19731023,9602501,,RUA,NOVA BARAO ALTA,16 E18,,CENTRO,01042010,SP,7107,,,,,,,,,
29585321,0001,87,1,,02,20180131,00,,,20180131,1412601,,RUA,ANDRE SOARES,250,,JARDIM MACEDONIA,05894250,SP,7107,11,34735296,,,,,,,
61690046,0001,74,1,MADU MODAS,08,19910801,01,,,19891005,4781400,,ESTRADA,ITAQUERA-GUAIANAZES,219,,ITAQUERA,08420000,SP,7107,,,,,,,,,
21838591,0001,40,1,RESTAURANTE DA DONA ZEFA,08,20220106,01,,,20150209,8219999,"5620104,5611204,5611203",RUA,TENENTE AMERICO MORETTI,670,,VILA SANTA CATARINA,04372064,SP,7107,11,50349731,,,,,SPED.RODRIGO@GMAIL.COM,,
51198992,0001,44,1,OFICINA MECANICA CYBORG,08,20081231,71,,,19790403,8888888,,AVENIDA,PROF FRANCISCO MORATO,750,,PREVIDENCIA,05512390,SP,7107,,,,,,,,,
06044450,0001,62,1,NOTEBOOK & CIA,08,20131003,01,,,20031210,4751201,9511800,RUA,TURIASSU,127,CONJUNTO 83,PERDIZES,05005001,SP,7107,11,38267007,,,11,38260166,franciscontabil@terra.com.br,,
44457876,0001,37,1,EL-SHADDAI AUTOMOTIVO,02,20211202,00,,,20211202,4520007,"4530704,4520003,2950600",AVENIDA,SAPOPEMBA,10835,CONJ 7535 A 11665  LADO IMPAR,JARDIM ADUTORA,03988010,SP,7107,11,60676955,,,,,HIAGO.LOPES.MEDEIROS@GMAIL.COM,,
13930489,0001,42,1,,08,20230223,01,,,20110706,4772500,,RUA,ANA MARIA SIRANI,084,,CONJUNTO RESIDENCIAL JOSE BONIFACIO,08255400,SP,7107,11,40620852,,,,,maria.apice@gmail.com,,
10350103,0001,35,1,SILVIA CRISTINA DE ALMEIDA GOMEZ,08,20160418,01,,,20080731,1411801,,RUA,CASTRO MAIA,107,,JD SAO PAULO,02043050,SP,7107,11,29790108,,,,,exitusinf@uol.com.br,,
48716325,0001,00,1,,02,20221124,00,,,20221124,4330404,,RUA,ULDERICO GIULIETTI,6,CASA A,VILA VERDE,08230365,SP,7107,11,84684705,,,,,JACKSONNEM123@GMAIL.COM,,
00249534,0001,56,1,,08,20150209,73,,,19941018,6311900,,AVENIDA,LINS DE VASCONCELOS,2397,,VL.MARIANA,04110000,SP,7107,,,,,,,,,
00317165,0002,72,2,,08,20100104,01,,,19990208,8630503,"8630501,8630502,8711501,8711503,8711504,8712300,8720401,8720499,8730199",RUA,DR. JOSE PEREIRA DE QUEIROZ,47,,PACAEMBU,01241040,SP,7107,0011,69660796,,,0011,69660796,GRECCO@FS.COM.BR,,
96234406,0001,08,1,MC MONT-CARLO,08,20081231,71,,,19930216,9521500,,AVENIDA,SANTA INES,806,,JD SANTA INES,02415001,SP,7107,,,,,,,,,
17093835,0001,36,1,,02,20120927,00,,,20120927,4110700,"6810201,6810202,6463800",RUA,NATINGUI,442,CONJ: 8;,VILA MADALENA,05443000,SP,7107,11,35501818,,,,,,,
24775581,0001,00,1,,02,20160511,00,,,20160511,7912100,8230001,AVENIDA,BRIG FARIA LIMA,1853,ANDAR 7                   CONJ  71,JARDIM PAULISTANO,01452912,SP,7107,21,85332828,,,,,CAROLINA.PEREZ@DUCOTRAVELSUMMIT.COM,,
31395308,0001,07,1,CRIS ESTETICA 1,02,20180831,00,,,20180831,9602502,,RUA,EDGAR AMORIM AMARAL,6,CONJ Casa 2,JARDIM ORIENTAL,04348030,SP,7107,11,21898528,,,,,crisdecarmoestetica@gmail.com,,
28003491,0001,43,1,FAGUNDES ENGENHARIA,02,20170620,00,,,20170620,4399103,"4330405,4330499,4330403,1622699",RUA,ROSA DA VENEZUELA,292,,VILA SANTA INES,03812010,SP,7107,11,61584572,,,,,RAFAELDIAS.94@GMAIL.COM,,
51459659,0005,75,2,,08,20071031,02,,,19690127,8888888,,RUA,ENG FRANCISCO PIT BRITO,138,,SANTO AMARO,08210040,SP,7107,,,,,,,,,
12599278,0002,97,2,ROTISSERIE DUE SORELLE,08,20171121,01,,,20150626,4721103,4729699,RUA,MARQUES DE LAGES,1893,,VILA MORAES,04162002,SP,7107,11,20835902,,,,,MCFERRAZASSESSORIA@GMAIL.COM,,
38428229,0001,02,1,,08,20220406,01,,,20200911,4744099,,RUA,DR COSTA VALENTE,32,LOJA  32,BRAS,03052000,SP,7107,11,26959851,,,,,VAGNERALY@UOL.COM.BR,,
48729035,0001,92,1,HYLDENE ROSA,02,20221125,00,,,20221125,8230001,7729202,RUA,CORREDEIRA,235,APT 12,BOSQUE DA SAUDE,04127140,SP,7107,11,90238688,,,,,HYLDDEPROD@GMAIL.COM,,
32184172,0001,59,1,REPORTER PET,02,20181205,00,,,20181205,5912099,"4789004,4789099",RUA,TAQUARI,941,APT 86;BLOCO 04,MOOCA,03166000,SP,7107,11,25912676,,,,,guerrajorgesp@gmail.com,,
10836593,0001,84,1,RAMIRES VIDRACARIA,02,20211004,00,,,20090513,4743100,,RUA,CASTELANDIA,279,,VILA  PROGRESSO,08245130,SP,7107,11,28484862,11,20572204,11,20572204,hellencontabil@uol.com.br,,
14192908,0001,59,1,,04,20181004,63,,,20110826,4729699,,RUA,DA GAVEA,806,SALA 3,VILA MARIA,02121020,SP,7107,11,37989718,,,,,cavalcanti29@hotmail.com,,
13938258,0001,85,1,ESPACO KIREI,08,20130121,01,,,20110621,9602501,9602502,RUA,CONSELHEIRO NEBIAS,1330,,CAMPOS ELISEOS,01203000,SP,7107,11,96147111,,,,,,,
17815339,0001,49,1,MARCIO ARMARINHOS,04,20210305,63,,,20130325,4755502,"4781400,4713002",AVENIDA,JOSE ESTIMA FILHO,48,,PARQUE SANTA BARBARA,04960020,SP,7107,11,58958990,,,,,,,
31623386,0001,11,1,FORMAGLIO HANDMADE,08,20190406,01,,,20180927,1629301,"9001902,9529199,8592999,4789001,4781400,3220500,4744002,4756300,8592903,3299099",RUA,CORIOLANO,1852,,VILA ROMANA,05047001,SP,7107,11,38711306,,,,,adriano.formaglio@gmail.com,,
63085799,0001,86,1,,02,20051103,00,,,19710508,9491000,,RUA,SIMPATIA,101,,VILA MADALENA,05436020,SP,7107,,,,,,,,,
10808548,0001,16,1,GRUPO CONQUISTA,04,20210226,63,,,20090429,9001902,,RUA,FRANCISCO LUCIO,16,,FAZENDA DA JUTA,03977650,SP,7107,11,20909494,11,20909494,11,20949494,CARLA.MORTARI@UOL.COM.BR,,
24263818,0001,65,1,ESSENTIA PARTNERS,02,20210630,00,,,20160226,7020400,7490104,RUA,MANDURI,524,CONJ  9,JARDIM PAULISTANO,01457020,SP,7107,11,32145912,11,31205036,11,32575551,EDILSONCASTRO@TERRA.COM.BR,,
01143083,0001,30,1,,02,20041218,00,,,19960403,4742300,,RUA,DA CONSOLACAO,2284,,CERQUEIRA CESAR,01302001,SP,7107,,,,,,,,,
29963418,0001,86,1,,08,20180602,01,,,20180316,4753900,,RUA,DOUTOR ALCIDES DE CAMPOS,500,,AMERICANOPOLIS,04336160,SP,7107,11,39365673,,,,,CONTIFACILSP@HOTMAIL.COM,,
16454371,0001,83,1,,08,20180201,67,,,20120713,4929901,4930201,RUA,ARAGAO,32,,VILA MAZZEI,02308000,SP,7107,11,77675944,,,,,vanslocar@hotmail.com,,
02245706,0001,49,1,,08,19980831,01,,,19971124,4761001,,RUA,SOLON,802,,BOM RETIRO,01127010,SP,7107,,,,,,,,,
29701936,0001,21,1,CASA DE RACAO E PETSHOP LARISSA,02,20180216,00,,,20180216,4789004,,RUA,ARICANGA,1061,,JARDIM SILVA TELES,08160000,SP,7107,11,33681072,,,,,evelyn-alinne24@hotmail.com,,
14418060,0001,33,1,ZIAT,04,20210226,63,,,20110920,4744099,4330499,RUA,TOME DE ALMEIDA E OLIVEIRA,67,,VILA ZAT,02976190,SP,7107,11,39724134,11,39723077,,,alpsplan@gmail.com,,
28664708,0001,66,1,EMERSON CONSTRUCOES,04,20210324,63,,,20170918,4399103,,RUA,MANUEL QUIRINO DE MATTOS,68,,JARDIM SAPOPEMBA,03969000,SP,7107,11,49797316,,,,,pintadinho.com@hotmail.com,,
40475322,0001,01,1,R.P COLETA,02,20210120,00,,,20210120,3811400,"4781400,4789099,4759899,4713002,4755502,4755503,4754703,4785799",RUA,EDUARDO CARLOS PEREIRA,232,,VILA DOM PEDRO I,04276030,SP,7107,11,67810040,,,,,REPRESENTACOESMULTI10@GMAIL.COM,,
11746661,0001,87,1,IT.S TECNOLOGIA,02,20100323,00,,,20100323,6204000,"6209100,6311900,6399200,7490104,7733100,9511800",AVENIDA,BRIG FARIA LIMA,1485,CONJ  21,JARDIM PAULISTANO,01452002,SP,7107,11,37976867,,,11,21725995,MICHEL.SENA@ITSTECNOLOGIA.COM.BR,,
42372206,0001,92,1,,02,20210617,00,,,20210617,6462000,,RUA,VERBO DIVINO,2001,ANEXO B                   ANDAR 3                   SALA  305,CHACARA SANTO ANTONIO (ZONA SUL),04719002,SP,7107,61,84083010,,,,,VALTER.EGIDIO@DANHEBERT.COM.BR,,
57075426,0001,21,1,,08,19920625,01,,,19870205,4754701,,RUA,VICTOR BRECHERET,8,,VILA MARIANA,04008100,SP,7107,,,,,,,,,
44121317,0001,51,1,,08,20081231,71,,,19741119,5611203,,RUA,TIERS,356,,PARI,03031000,SP,7107,,,,,,,,,
41728154,0001,81,1,ZGENEDU,02,20210427,00,,,20210427,8593700,"8599604,8599699",AVENIDA,PAULISTA,1636,ANDAR 15                  CONJ  4,BELA VISTA,01310200,SP,7107,11,23721946,,,,,SOCIETARIO02@HOMETAX.COM.BR,,
16491249,0001,87,1,,02,20120716,00,,,20120716,4789004,9529105,RUA,PIRAUMBU,46,GALPAO02,JARDIM SAO GABRIEL,03939090,SP,7107,11,20117757,,,,,CDCONTABILIDADE@UOL.COM.BR,,
49248797,0001,30,1,CINZINHA DA CIDA,02,20230119,00,,,20230119,5620104,,RUA,EXPEDITO RIBEIRO DE SOUZA,255,,JARDIM PAULISTANO (ZONA NORTE),02813020,SP,7107,11,66331467,,,,,ELIZABETEMAURO80@GMAIL.COM,,
44357456,0001,89,1,,02,20211124,00,,,20211124,5620104,,RUA,JOSE GENEROZO,1 ESQ,,PARQUE PANAMERICANO,02992160,SP,7107,11,92110045,,,,,SERMUKNISFILHO@GMAIL.COM,,
36245171,0001,28,1,,08,20210114,01,,,20200204,7500100,4771704,AVENIDA,DOM PEDRO I,492,ANEXO 502,VILA MONUMENTO,01552000,SP,7107,11,26010432,,,,,DEPARTAMENTOLEGAL@PARTNERSCONT.COM,,
14100087,0001,83,1,,08,20180201,67,,,20110811,4781400,"4772500,4782201,4729699,9602502,7319002,4752100,4789099,9602501,4789001,4783101",RUA,DOM JOSE MARCONDES,72,,BRASILANDIA,02863090,SP,7107,11,39839459,,,,,tati.lopes2006@hotmail.com,,
45315028,0001,56,1,ANGELLY'S,02,20220216,00,,,20220216,1412602,"4781400,3299099",AVENIDA,PADRE ARLINDO VIEIRA,2801,ANDAR 8;APT 84;BLOCO B,JARDIM VERGUEIRO (SACOMA),04166003,SP,7107,11,66629337,,,,,LAIDY846@GMAIL.COM,,
31201512,0001,40,1,JOHN KEVEN MUSEOLOGIA E EDUCACAO,02,20180814,00,,,20180814,8599699,"9002702,8230001,9001906,7420001,5811500,5819100",RUA,TRES RIOS,213,APT 02,BOM RETIRO,01123001,SP,7107,11,26013205,,,,,johnkeven@hotmail.com,,
38008117,0001,94,1,BRASTEMSERVICE,02,20200807,00,,,20200807,4322302,"6190699,3314707",RUA,DA INDEPENDENCIA,595,APT 02,CAMBUCI,01524001,SP,7107,11,95247976,,,,,CUNHAPIRACAIA@HOTMAIL.COM,,
05613643,0001,24,1,,08,20090216,54,,,20030416,6311900,,RUA,BRAGANCA PAULISTA,409,AP. 34 A,VILA CRUZEIRO,04727000,SP,7107,,,,,,,,,
64745573,0001,27,1,,08,20081231,71,,,19901025,4781400,,AVENIDA,PAVAO,977,,MOEMA,04516012,SP,7107,,,,,,,,,
09415752,0001,98,1,,02,20080220,00,,,20080220,8211300,,RUA,JOAQUIM MOREIRA DIAS,190,APT   52,JD AVELINO,03226050,SP,7107,11,44380102,,,,,DANIEL@DOTCONTROL.COM.BR,,
44715876,0001,90,1,,02,20220103,00,,,20220103,1412602,"4781400,1412601",RUA,JOAO BODIN,315,CASA 5 B,JARDIM AURORA (ZONA LESTE),08431060,SP,7107,11,83395316,,,,,OSVANIR.NUNES@HOTMAIL.COM,,
17967066,0001,58,1,,02,20130415,00,,,20130415,1821100,,RUA,FRANCISCO ATAIDE,209,,PARQUE MANDAQUI,02418020,SP,7107,11,28574335,,,,,KAPDUARTE@HOTMAIL.COM,,
